sample_key,row,col,u,v,n_supporting_detections,median_area_frac
N CL 1,0,3,3.8419759793019868,0.8820991803895882,1,0.0010231961465459998
N CL 1,0,0,0.30391814344491785,0.8779802073571881,1,0.000785243554326
N CL 1,0,0,0.8685154537083085,0.8833711874026989,1,0.0009967569696326666
N CL 1,0,0,0.10015588918983843,0.8811387339340588,1,0.0006609794228333332
N CL 1,0,0,0.20879571709752096,0.8908312931809662,1,0.0009570982042626665
N CL 1,0,1,1.704195992844278,0.8941091485395702,1,0.001197694714174
N CL 1,0,0,0.7200076565126812,0.8925470793120452,1,0.0004891247728966667
N CL 1,0,3,3.4651893208829954,0.8968556441333236,1,0.0006689111759073333
N CL 1,0,3,3.404155313263508,0.9016695470576691,1,0.000737653035882
N CL 1,0,1,1.8162123961057648,0.9082406139585253,1,0.0007165016943513333
N CL 1,0,1,1.6642046826761812,0.9115963503212913,1,0.000785243554326
N CL 1,0,2,2.0634307987128357,0.9250442071062992,1,0.0007323652004993333
N CL 1,0,0,0.6797215664816811,0.9338348551015325,1,0.000531427455958
N CL 1,0,3,3.1382543686095077,0.9364726045939635,1,0.0006636233405246666
N CL 1,0,1,1.840747718832059,0.9405089711872601,1,0.0007270773651166666
N CL 1,0,0,0.7560290288152679,0.9501035685608146,1,0.0007640922127953333
N CL 1,1,2,2.8812328100498967,1.0546256569518841,1,0.0009544542865713333
N CL 1,1,3,3.388748118727021,1.0575746291075037,1,0.0007270773651166666
N CL 1,1,2,2.184914705658809,1.0608418933358392,1,0.0008962880973619999
N CL 1,1,1,1.7207590070337115,1.0836017046572382,1,0.0007270773651166666
N CL 1,1,1,1.6345256885308088,1.0911210569729128,1,0.0009544542865713333
N CL 1,1,1,1.755961466118772,1.0942806246537677,1,0.0010364157350026665
N CL 1,1,1,1.6031798637365537,1.0984796472180232,1,0.0008196144843133332
N CL 1,1,3,3.809428675920473,1.1117829353102486,2,0.0010376868400631405
N CL 1,1,3,3.762442742026358,1.1158736947278083,1,0.0010469914057679999
N CL 1,1,0,0.8625492535366758,1.111016990505491,1,0.0005525787974886667
N CL 1,1,1,1.9297442884822824,1.1212209325677545,1,0.001636585050935333
N CL 1,1,3,3.2206233986714374,1.1171090288845003,1,0.0009359468627319999
N CL 1,1,3,3.8845773176293057,1.1156829515640276,1,0.0007429408712646666
N CL 1,1,0,0.9033998582806828,1.1204341310181707,1,0.0007640922127953333
N CL 1,1,1,1.5963738699698111,1.1288912431535234,1,0.0010020448050153332
N CL 1,1,1,1.8291389284022457,1.1342174017749638,1,0.001261148738766
N CL 1,1,2,2.0471535524290627,1.1325393945341689,1,0.0010469914057679999
N CL 1,1,3,3.505145896330252,1.1316250457638632,1,0.000658335505142
N CL 1,1,3,3.3374617639626414,1.1379786002295447,1,0.0006504037520679999
N CL 1,1,3,3.7993275455707916,1.1425595144497596,1,0.0006292524105373333
N CL 1,1,3,3.9331613075632896,1.149436564820627,1,0.0009941130519413332
N CL 1,1,0,0.04471429017984217,1.1439852558846686,1,0.0005234957028839999
N CL 1,1,0,0.593001401025963,1.1464125977233088,1,0.0007297212828079999
N CL 1,1,0,0.8481591652201523,1.1475669574387506,1,0.0007720239658693332
N CL 1,1,2,2.0547496739138706,1.166337351103402,1,0.0009544542865713333
N CL 1,1,3,3.4468926140117184,1.1690470442839398,1,0.0012082703849393332
N CL 1,1,3,3.2704321842559914,1.1908255371869878,1,0.001570487108652
N CL 1,1,1,1.7540812110749737,1.1897983913573558,1,0.0008645610850659999
N CL 1,1,0,0.8953444853405282,1.1991622823060217,1,0.0010602109942246666
N CL 1,1,0,0.6021134254896374,1.1974744043812726,1,0.0006847746820553333
N CL 1,1,1,1.8866834632096914,1.2038810576122172,1,0.0008434097435353333
N CL 1,1,0,0.31949830227827597,1.2219220761536658,1,0.0011051575949773333
N CL 1,1,1,1.7292507826364902,1.2221341571217783,2,0.00078783547865152
N CL 1,1,3,3.174350636674476,1.2267387923800275,1,0.0006451159166853333
N CL 1,1,3,3.5375325256888597,1.237847624999487,1,0.0013113831749013332
N CL 1,1,0,0.6634203645381418,1.2439074097277174,1,0.0013986324587153332
N CL 1,1,3,3.4113180503946126,1.2448356971458556,1,0.0010575670765333332
N CL 1,1,0,0.8019187864793349,1.2455409848151615,1,0.0009941130519413332
N CL 1,1,3,3.6641731135167745,1.2506960083049878,1,0.0014197838002459999
N CL 1,1,0,0.907459020451586,1.2496129982231523,1,0.0009967569696326666
N CL 1,1,1,1.9059016536525266,1.2572441656810698,1,0.0011818312080259998
N CL 1,1,3,3.3779034709645033,1.2592207102527986,1,0.0013034514218273332
N CL 1,1,3,3.4427070301473752,1.2797951756547876,1,0.0008989320150533332
N CL 1,1,3,3.6982474071339717,1.289459646210392,1,0.0011606798664953331
N CL 1,1,3,3.5779640930669085,1.2854417890491416,2,0.001021813220137133
N CL 1,1,3,3.7801982114487642,1.2882223463692872,1,0.0010046887227066665
N CL 1,1,0,0.13607092199214912,1.2946930560273298,1,0.0006609794228333332
N CL 1,1,1,1.6768266628317192,1.293844301903355,1,0.0006001693159326666
N CL 1,1,2,2.18313305287063,1.3022018851800639,1,0.0007482287066473333
N CL 1,1,0,0.852610323360005,1.3042792580872078,1,0.000563154468254
N CL 1,1,3,3.6057959739155243,1.3071201670194188,1,0.000848697578918
N CL 1,1,2,2.217476126741705,1.3048135191894175,1,0.0005737301390193333
N CL 1,1,3,3.812042220070541,1.3191314981012332,1,0.0013695493641106666
N CL 1,1,0,0.6029971189764444,1.3148901914457924,1,0.0007297212828079999
N CL 1,1,1,1.796751407428084,1.3245272471855223,1,0.0005552227151799999
N CL 1,1,3,3.2722405453446144,1.3312372370362386,1,0.0008936441796706666
N CL 1,1,0,0.2962120585003256,1.3429308643644637,1,0.0006689111759073333
N CL 1,1,2,2.1296594020925066,1.357293115604806,1,0.0011791872903346666
N CL 1,1,0,0.5368204911665555,1.3503080347798107,1,0.0006874185997466666
N CL 1,1,3,3.790308203329956,1.3560121357929018,1,0.0008910002619793333
N CL 1,1,0,0.6190982702526101,1.3515181995655252,1,0.0005525787974886667
N CL 1,1,1,1.6368375457546334,1.3595334162197303,1,0.0007588043774126666
N CL 1,1,3,3.2409945885213323,1.365934582319068,1,0.0005922375628586666
N CL 1,1,3,3.710399932461169,1.3725864696509442,1,0.0011051575949773333
N CL 1,1,3,3.867828664350945,1.3673067572768143,1,0.0005525787974886667
N CL 1,1,3,3.91603264764461,1.3683880185337751,1,0.0007429408712646666
N CL 1,1,2,2.07946117586561,1.3735754688713824,1,0.000721789529734
N CL 1,1,2,2.1060457106673183,1.376307098342122,1,0.0006847746820553333
N CL 1,1,3,3.533043946430052,1.3830712611395874,2,0.0011777831392367417
N CL 1,1,0,0.7817785157805689,1.3902147075388747,1,0.0012690804918399998
N CL 1,1,3,3.3569548855700106,1.38973716796647,1,0.0005578666328713333
N CL 1,1,0,0.8149260531525266,1.4006112063756686,1,0.0008354779904613332
N CL 1,1,3,3.6649222469983536,1.4164184427797974,1,0.0015942823678739997
N CL 1,1,3,3.1705446551703296,1.414600339981408,1,0.0010099765580893333
N CL 1,1,0,0.8462961118160529,1.4134962645663929,1,0.0010046887227066665
N CL 1,1,0,0.7560961441083477,1.4246384191373198,1,0.0012267778087786665
N CL 1,1,1,1.722167884343456,1.418024390494062,1,0.0005578666328713333
N CL 1,1,3,3.2867622850328373,1.4204814824837446,1,0.0006133889043893333
N CL 1,1,1,1.9202365772882406,1.4304029607536304,1,0.0010179083111633333
N CL 1,1,0,0.7143205280654736,1.4409430532682486,2,0.001020517898988472
N CL 1,1,2,2.923182256351112,1.444482506191509,1,0.0013589736933453333
N CL 1,1,3,3.8268895358147215,1.4405048990752638,1,0.000721789529734
N CL 1,1,3,3.112007252873647,1.4492063081386457,1,0.0013140270925926666
N CL 1,1,0,0.8028064290745103,1.4514423653729343,1,0.001197694714174
N CL 1,1,3,3.270287072622592,1.4525336760900132,1,0.0010099765580893333
N CL 1,1,3,3.713802432613112,1.4454017385614757,1,0.0006662672582159999
N CL 1,1,2,2.1066306644246997,1.4487139560241689,1,0.0004811930198226666
N CL 1,1,2,2.1562021034518306,1.4595826521089088,1,0.0006609794228333332
N CL 1,1,3,3.3172423069945056,1.4705809174454123,1,0.0009306590273493332
N CL 1,1,1,1.898580185195604,1.4709473944592668,1,0.0006609794228333332
N CL 1,1,3,3.751971707862127,1.4856624361454325,1,0.0011501041957299998
N CL 1,1,0,0.3843232880342773,1.4846777272872604,1,0.000721789529734
N CL 1,1,0,0.7932167766837448,1.4903294619851368,1,0.0011395285249646665
N CL 1,1,3,3.429773975899857,1.491976926112593,1,0.0013113831749013332
N CL 1,1,3,3.3846032383438223,1.5068206043141357,1,0.0008434097435353333
N CL 1,1,2,2.129546961899506,1.5167319976772768,1,0.0012109143026306666
N CL 1,1,3,3.8530929319477507,1.525421973562155,1,0.0007138577766599999
N CL 1,1,0,0.34809857874757044,1.5287815023814828,1,0.0006213206574633333
N CL 1,1,2,2.1117923795605322,1.5425257778273196,1,0.0006133889043893333
N CL 1,1,3,3.3000555202535082,1.545967450086834,1,0.0008381219081526666
N CL 1,1,0,0.2044876263885859,1.5699909237545189,1,0.0014250716356286664
N CL 1,1,0,0.5362400075565177,1.5652786440129012,1,0.0004547538429093333
N CL 1,1,2,2.085448918357283,1.5704842516684416,1,0.0004653295136746666
N CL 1,1,2,2.8787595680469473,1.586242684060152,1,0.0010179083111633333
N CL 1,1,2,2.1147953797724552,1.5860606152822725,1,0.0006530476697593333
N CL 1,1,3,3.8164695188389737,1.5868229969306968,1,0.0007350091181906666
N CL 1,1,0,0.28785894936716655,1.590394653713436,1,0.000721789529734
N CL 1,1,0,0.12216303200374753,1.5913814019513475,1,0.0005710862213279999
N CL 1,1,2,2.954984027252041,1.624065062561943,1,0.0012082703849393332
N CL 1,1,0,0.4011966569837964,1.6430148279004304,1,0.0004811930198226666
N CL 1,1,2,2.9125705154610184,1.6480203030858975,1,0.0009412346981146665
N CL 1,1,3,3.1740455600438593,1.6579258363572955,1,0.0013008075041359998
N CL 1,1,3,3.4477690233176537,1.6480795528368442,1,0.0008724928381399999
N CL 1,1,3,3.122886588646321,1.6563772573652007,1,0.0010998697595946665
N CL 1,1,2,2.117723362947536,1.6547877712032233,1,0.0009888252165586666
N CL 1,1,1,1.9457060665496406,1.6702423873166425,1,0.0007931753073999999
N CL 1,1,3,3.0910213133441595,1.67227034502808,1,0.0009042198504359999
N CL 1,1,3,3.4534071891939964,1.67975948941671,1,0.0009570982042626665
N CL 1,1,3,3.2268162064753154,1.7004552399528001,1,0.0012902318333706665
N CL 1,1,3,3.1419837779490565,1.706645035057808,1,0.0013563297756539999
N CL 1,1,3,3.3713204249353055,1.7009733864047685,1,0.0003992315713913333
N CL 1,1,2,2.049191380905697,1.71003292244339,1,0.000816970566622
N CL 1,1,2,2.1302527579087664,1.7371523280646008,1,0.0007429408712646666
N CL 1,1,2,2.072094493022933,1.7438055306454294,1,0.0010972258419033331
N CL 1,1,3,3.1630537239045116,1.7467009852898296,1,0.0014409351417766665
N CL 1,1,3,3.0438723041231515,1.7507242497491022,1,0.0010417035703853333
N CL 1,1,3,3.9248055540950366,1.756380485041339,1,0.000816970566622
N CL 1,1,2,2.110762168229533,1.7619638624552014,1,0.0011210211011253332
N CL 1,1,3,3.491276328383287,1.7578047907409657,1,0.0007799557189433333
N CL 1,1,3,3.6562857469515815,1.7634560709226161,1,0.0009068637681273333
N CL 1,1,3,3.228115956494344,1.7629689203723073,1,0.000626608492846
N CL 1,1,3,3.8235182725907544,1.7747799401177882,1,0.0008724928381399999
N CL 1,1,3,3.883807491886893,1.7773613221124909,1,0.0008804245912139999
N CL 1,1,3,3.425967784209693,1.7842141406726741,1,0.0011501041957299998
N CL 1,1,3,3.342931830933596,1.7872701980759365,1,0.0010126204757806665
N CL 1,1,3,3.149315987780757,1.7869078902663298,1,0.0008249023196959999
N CL 1,1,2,2.33572050752023,1.7895330384781756,1,0.000769380048178
N CL 1,1,2,2.367952210761164,1.7932284997240715,1,0.000848697578918
N CL 1,1,3,3.1205451549772305,1.8010630030694625,1,0.0010734305826813333
N CL 1,1,2,2.5196450437900073,1.8065336065100723,1,0.0007958192250913333
N CL 1,1,0,0.07857855726376047,1.8102508321930446,1,0.0006874185997466666
N CL 1,1,0,0.8239984616919428,1.8235688339504643,1,0.0013457541048886665
N CL 1,1,2,2.1836056450848425,1.8232312208662624,1,0.0009465225334973332
N CL 1,1,2,2.2509662403465,1.8279303251628456,1,0.0013774811171846665
N CL 1,1,0,0.25751684736984526,1.8298902693929433,1,0.0010337718173113331
N CL 1,1,0,0.4950009207568042,1.8332232406207618,1,0.0015255405078993332
N CL 1,1,0,0.7567246944733462,1.8315895178760169,1,0.0006847746820553333
N CL 1,1,0,0.3232459469225329,1.8446246778470023,1,0.0011421724426559999
N CL 1,1,3,3.6208860817793616,1.847983862242217,1,0.0012690804918399998
N CL 1,1,0,0.08118262935222866,1.8498896766716362,1,0.0008301901550786666
N CL 1,1,2,2.1054325980444695,1.8501197506753801,1,0.0008222584020046666
N CL 1,1,2,2.391990678545744,1.86158902368153,1,0.001541404014047333
N CL 1,1,0,0.5214820793263379,1.861920845669411,1,0.0015017452486773331
N CL 1,1,2,2.229820899394221,1.8688789350263917,2,0.0011024756437827885
N CL 1,1,1,1.903852838581993,1.8676736695360967,1,0.001509677001751333
N CL 1,1,3,3.5345264194372166,1.86258535477407,1,0.0008962880973619999
N CL 1,1,2,2.489965083840209,1.870786653105495,1,0.0009808934634846665
N CL 1,1,3,3.7272895059248974,1.8754233457836877,1,0.0010840062534466666
N CL 1,1,2,2.285737316879681,1.8916820999065118,1,0.0018057957831806664
N CL 1,1,3,3.8607351915061616,1.8925932881635188,1,0.0013457541048886665
N CL 1,1,3,3.6935950055842532,1.888760858633906,1,0.0012452852326179998
N CL 1,1,3,3.789319251338056,1.8986157207384347,1,0.0011183771834339998
N CL 1,1,0,0.132589987307708,1.8974334912792086,1,0.000579017974402
N CL 1,1,3,3.8887253015660983,1.9065844384327844,1,0.00075351654203
N CL 1,1,3,3.0698712551385716,1.914297190994426,1,0.0010919380065206666
N CL 1,1,3,3.5283098936512944,1.9271627472715185,1,0.0019432795031299997
N CL 1,1,0,0.7494279610605863,1.9276652040097684,2,0.0012782877658493786
N CL 1,1,3,3.6058788100721224,1.9303435494001113,1,0.0012690804918399998
N CL 1,1,0,0.4648300070093636,1.9337119804871998,1,0.0015995702032566665
N CL 1,1,0,0.22660817100303068,1.9298676334751326,1,0.0010258400642373332
N CL 1,1,3,3.680632212420435,1.9326771854221902,1,0.0010337718173113331
N CL 1,1,3,3.3618527650818675,1.9367275647638418,1,0.000999400887324
N CL 1,1,2,2.4080840043386447,1.946353765650026,1,0.0017053269109099998
N CL 1,1,3,3.179907343159192,1.9410212484548848,1,0.0008222584020046666
N CL 1,1,3,3.1170733500615513,1.952016122486575,1,0.0007561604597213332
N CL 1,1,3,3.31051024540894,1.9557878301699776,1,0.0009042198504359999
N CL 1,2,2,2.402394926029428,2.0404836015999885,1,0.0009174394388926666
N CL 1,2,1,1.4930457062714662,2.0410105032628545,1,0.0012585048210746665
N CL 1,2,2,2.1055498398387327,2.0454340396798183,1,0.0008698489204486666
N CL 1,2,2,2.2216698127238046,2.0447526413284685,1,0.0007323652004993333
N CL 1,2,0,0.6692864700693795,2.058840802287709,1,0.0010840062534466666
N CL 1,2,2,2.4277343556342266,2.063858733860013,1,0.0007984631427826666
N CL 1,2,3,3.322662479195762,2.063911366317116,1,0.0008407658258439999
N CL 1,2,3,3.2155731860172683,2.07070735537733,1,0.0009491664511886666
N CL 1,2,0,0.5573971932984765,2.0787832762945726,2,0.0011196354682124925
N CL 1,2,2,2.2661210830073815,2.0747305030052487,1,0.0007614482951039999
N CL 1,2,2,2.2153853336865827,2.0838126233586065,1,0.0011818312080259998
N CL 1,2,0,0.28876095442232524,2.080351536045966,1,0.0006451159166853333
N CL 1,2,2,2.4374747503522736,2.089795671385159,1,0.0006609794228333332
N CL 1,2,3,3.5466508972425044,2.0874998564425344,1,0.0006847746820553333
N CL 1,2,0,0.7950326529769844,2.0899095139673753,1,0.0006768429289813332
N CL 1,2,3,3.0963330549428845,2.089694265387555,1,0.0007191456120426666
N CL 1,2,3,3.8832591068120235,2.1038272038556207,1,0.0013616176110366664
N CL 1,2,2,2.8760212866123918,2.1019914846637504,1,0.0008566293319919999
N CL 1,2,3,3.484237214708971,2.108935739689488,1,0.0009835373811759999
N CL 1,2,0,0.5938344476436057,2.114874239350238,1,0.0012770122449139998
N CL 1,2,2,2.2911486018388114,2.1134070319470037,2,0.0013721212033277492
N CL 1,2,0,0.33918716643592467,2.1095587693704583,1,0.0006689111759073333
N CL 1,2,1,1.9355282556828788,2.117792985590547,1,0.0007561604597213332
N CL 1,2,1,1.2178479184218285,2.1257912831167527,1,0.0010469914057679999
N CL 1,2,0,0.6779015069406429,2.129602627633336,1,0.0007931753073999999
N CL 1,2,2,2.6859613268144624,2.1477181834798107,1,0.0013325345164319998
N CL 1,2,0,0.4918324132517368,2.1564224757541965,1,0.000769380048178
N CL 1,2,1,1.2382287412843502,2.1582221465835434,1,0.0007588043774126666
N CL 1,2,1,1.6567481603306324,2.1625117849477777,1,0.0007588043774126666
N CL 1,2,2,2.816611611985905,2.165781657356426,1,0.0009227272742753333
N CL 1,2,3,3.9311970421147957,2.1697118662872064,1,0.0010602109942246666
N CL 1,2,0,0.8206659359550788,2.170196643709178,1,0.0008566293319919999
N CL 1,2,3,3.878107171702675,2.1740796419580133,1,0.0010840062534466666
N CL 1,2,2,2.5888254881404404,2.1808659971825937,1,0.0007588043774126666
N CL 1,2,2,2.439609590057108,2.182539461318617,1,0.0008698489204486666
N CL 1,2,2,2.742063441349058,2.185718929508569,1,0.001062854911916
N CL 1,2,3,3.364108060296176,2.185450260503519,1,0.00075351654203
N CL 1,2,1,1.1739461026469238,2.197319322159598,1,0.0013193149279753331
N CL 1,2,0,0.9394429744044254,2.199398014260239,1,0.0014356473063939998
N CL 1,2,1,1.6312430502181563,2.200614946173562,1,0.0011448163603473332
N CL 1,2,3,3.283956771027773,2.201435583538194,1,0.0009703177927193333
N CL 1,2,0,0.5527453348113833,2.203526218044006,1,0.0006662672582159999
N CL 1,2,2,2.097531774255695,2.2098006366100926,1,0.0010284839819286666
N CL 1,2,3,3.3830458938657113,2.212456802004706,1,0.0013298905987406664
N CL 1,2,2,2.304212808240688,2.208880432134971,2,0.0010204908339487336
N CL 1,2,1,1.0495224927041045,2.2208794882568514,1,0.001475306071764
N CL 1,2,2,2.778538926916865,2.2200630022478456,1,0.0012399973972353332
N CL 1,2,2,2.249819784910154,2.23130328501848,1,0.0012056264672479998
N CL 1,2,2,2.6823444580462095,2.23368506886345,1,0.0013193149279753331
N CL 1,2,3,3.2753072472838762,2.2380644632530835,1,0.0011315967718906665
N CL 1,2,2,2.540948658909918,2.2342042578543895,2,0.0007613930254439025
N CL 1,2,2,2.1319372282428,2.2481862366137357,2,0.0012729986484385136
N CL 1,2,1,1.7406434066468022,2.2480630835414077,1,0.0006821307643639999
N CL 1,2,0,0.48383946507149556,2.256571466169906,1,0.0009227272742753333
N CL 1,2,3,3.136421748744095,2.255906376472834,1,0.000547290962106
N CL 1,2,3,3.3951900061383227,2.2617647353538937,1,0.0008037509781653332
N CL 1,2,1,1.2626561788955089,2.2623183116235026,1,0.0008090388135479999
N CL 1,2,2,2.6088247271520135,2.269277743688065,1,0.001007332640398
N CL 1,2,2,2.4748037835809655,2.2644530814892074,1,0.00042831466599599995
N CL 1,2,1,1.1087916423336353,2.27914817829934,1,0.0012875879156793331
N CL 1,2,2,2.2127779001138737,2.2768756816169904,1,0.0009703177927193333
N CL 1,2,2,2.45538566326467,2.277065686544614,1,0.0006662672582159999
N CL 1,2,2,2.287317154343009,2.2848620235433414,1,0.0009227272742753333
N CL 1,2,3,3.301893367520685,2.2938526361747527,1,0.0013272466810493333
N CL 1,2,3,3.262981103832086,2.2984471409624394,1,0.0012928757510619999
N CL 1,2,2,2.7178060573286538,2.308159757447975,1,0.0013378223518146666
N CL 1,2,2,2.6747201060001284,2.3101086013293695,1,0.0012056264672479998
N CL 1,2,3,3.4164813413012225,2.3088564838951555,1,0.000816970566622
N CL 1,2,2,2.2087864526677774,2.3081003500158768,1,0.0009623860396453332
N CL 1,2,2,2.4074075962778387,2.330201984106926,1,0.0013008075041359998
N CL 1,2,2,2.347699597635052,2.328137219487664,1,0.0007905313897086666
N CL 1,2,3,3.89488670167467,2.33998093952977,1,0.0012373534795439998
N CL 1,2,2,2.941988861977382,2.3363744802503494,1,0.0010179083111633333
N CL 1,2,2,2.238552556390715,2.3405383881310047,1,0.0006504037520679999
N CL 1,2,2,2.561622659811551,2.346362547274581,1,0.0016445168040093332
N CL 1,2,3,3.2094921078967404,2.3535358392831824,1,0.001134240689582
N CL 1,2,1,1.1017527942267096,2.3548906970509416,1,0.001316671010284
N CL 1,2,0,0.48252276499978797,2.3528096274285275,1,0.0007640922127953333
N CL 1,2,2,2.676699535261228,2.3617570053917856,1,0.0013457541048886665
N CL 1,2,2,2.4916053429744713,2.362003634789147,1,0.0014541547302333333
N CL 1,2,1,1.1713010359312557,2.36329111955842,1,0.0012003386318653333
N CL 1,2,2,2.062300187076599,2.370813209202038,1,0.001382768952567333
N CL 1,2,2,2.097430890443054,2.376881952561962,1,0.0011553920311126666
N CL 1,2,0,0.6265837644134841,2.381702460834474,1,0.0012056264672479998
N CL 1,2,2,2.3468191017420814,2.3710848703502845,1,0.0005843058097846666
N CL 1,2,2,2.307364462039166,2.374731877852827,1,0.0007667361304866666
N CL 1,2,0,0.3489406670576654,2.375608513043675,1,0.0004732612667486666
N CL 1,2,1,1.1941753953733076,2.390227695051405,1,0.0005340713736493333
N CL 1,2,3,3.9329923791140717,2.4021752631561855,1,0.0006371841636113333
N CL 1,2,0,0.0697888540005937,2.4080171012112044,1,0.001158035948804
N CL 1,2,3,3.058526009076676,2.41182185303631,1,0.0012743683272226666
N CL 1,2,1,1.2099143010413178,2.4095389481320386,1,0.0008857124265966666
N CL 1,2,3,3.189848039444779,2.41156742504694,1,0.0008989320150533332
N CL 1,2,3,3.949882624256941,2.4178944888574163,1,0.0006504037520679999
N CL 1,2,0,0.7599936898870905,2.4160236060934435,1,0.0007085699412773332
N CL 1,2,2,2.573974948192356,2.421196905468074,1,0.0005102761144273333
N CL 1,2,2,2.0709616475956873,2.4263420265023625,1,0.0009941130519413332
N CL 1,2,3,3.821480909449112,2.4262838508666937,1,0.0008460536612266666
N CL 1,2,1,1.7706133173168705,2.4275337885065325,1,0.000721789529734
N CL 1,2,3,3.477090581336213,2.4296683401607044,1,0.0009121516035099999
N CL 1,2,2,2.4004572530604715,2.4383973603031475,2,0.000995400823368383
N CL 1,2,2,2.839269091672345,2.43812601939378,1,0.001165967701878
N CL 1,2,3,3.1586328218606603,2.440389962688608,1,0.0009491664511886666
N CL 1,2,0,0.18115368895554512,2.4407260647136084,1,0.0008936441796706666
N CL 1,2,2,2.804054492996783,2.437802978565354,1,0.000531427455958
N CL 1,2,1,1.722698460013546,2.449285159523953,1,0.0010840062534466666
N CL 1,2,2,2.7257871946002976,2.4558117263391237,1,0.0012135582203219998
N CL 1,2,3,3.3748124546717224,2.4494458461697217,1,0.0006953503528206666
N CL 1,2,1,1.2156985929525999,2.4568428027188096,1,0.0010284839819286666
N CL 1,2,2,2.123745535904665,2.45502885496119,1,0.0008672050027573332
N CL 1,2,2,2.568531629442807,2.461195622492901,1,0.001158035948804
N CL 1,2,3,3.6900614199727024,2.4657854052031016,1,0.001221489973396
N CL 1,2,3,3.497847267553201,2.4705305450736184,1,0.0010654988296073331
N CL 1,2,0,0.6675746517088279,2.4726117930054854,1,0.0006847746820553333
N CL 1,2,1,1.2564969568797,2.48064173310906,1,0.0013087392572099998
N CL 1,2,3,3.3148857196181334,2.4844341101802105,1,0.0008592732496833333
N CL 1,2,2,2.8229348371258385,2.4846683060890813,1,0.0009703177927193333
N CL 1,2,3,3.774292439621356,2.5039960161594594,1,0.0009808934634846665
N CL 1,2,0,0.7408851482925027,2.5069100007833174,1,0.0010020448050153332
N CL 1,2,3,3.4061657787847768,2.5084541023038867,1,0.0010681427472986665
N CL 1,2,0,0.12169837563632577,2.517991385937006,1,0.0009042198504359999
N CL 1,2,1,1.8747688130009885,2.524871501968134,1,0.00107078666499
N CL 1,2,0,0.0945174487043759,2.5221298626886055,1,0.0006847746820553333
N CL 1,2,2,2.654206025583691,2.5255398309789787,1,0.0008249023196959999
N CL 1,2,3,3.4534559311909603,2.528151917106424,1,0.0009385907804233333
N CL 1,2,2,2.7715020365035272,2.5304181242200348,1,0.0008989320150533332
N CL 1,2,2,2.131507125232771,2.5339807854046748,2,0.001007271957729955
N CL 1,2,0,0.2766465822199845,2.537955821519329,1,0.0007720239658693332
N CL 1,2,2,2.8941100189199735,2.5379581896948378,1,0.0006715550935986666
N CL 1,2,0,0.15525764750615756,2.54703556680898,1,0.0014039202940979998
N CL 1,2,2,2.8056169160963234,2.554065219052094,1,0.0018613180546986664
N CL 1,2,2,2.228609934084113,2.548845431932173,1,0.0008724928381399999
N CL 1,2,2,2.6333317960083105,2.5497365684563387,2,0.001052223686595414
N CL 1,2,3,3.1580512291726786,2.5652427002494695,1,0.0008513414966093332
N CL 1,2,3,3.732535709715255,2.567171183146948,1,0.0006213206574633333
N CL 1,2,2,2.118847499543544,2.5774393806470486,1,0.0009756056281019999
N CL 1,2,0,0.05989359268872806,2.5895637161774983,1,0.0009650299573366666
N CL 1,2,3,3.901969199256206,2.590166069146858,1,0.0007746678835606666
N CL 1,2,1,1.2011573867824474,2.594895154024362,1,0.0008619171673746666
N CL 1,2,3,3.8580550453199582,2.6099165997002474,1,0.00134839802258
N CL 1,2,3,3.107552717355515,2.6085763185432342,1,0.0007931753073999999
N CL 1,2,2,2.1970515191392903,2.6218270810018,1,0.0016894634047619997
N CL 1,2,2,2.8758947524950425,2.6258806355998483,1,0.0014065642117893332
N CL 1,2,0,0.21138585217154438,2.6273581184638575,1,0.0006953503528206666
N CL 1,2,2,2.7419881553567205,2.6391877451698273,1,0.0014065642117893332
N CL 1,2,1,1.2120560061206398,2.639244956550473,1,0.0012426413149266666
N CL 1,2,2,2.086013169184606,2.6334855219735824,1,0.00067419901129
N CL 1,2,2,2.5642511013243094,2.6389306909853927,1,0.0012135582203219998
N CL 1,2,2,2.6648342939771705,2.6398756659313793,1,0.0009227272742753333
N CL 1,2,2,2.8206496280550666,2.6456599079612193,1,0.0013272466810493333
N CL 1,2,0,0.3348062895131146,2.6402286365725827,1,0.0007482287066473333
N CL 1,2,1,1.1248884154187768,2.6462105288464093,1,0.0010892940888293332
N CL 1,2,2,2.904687553587536,2.6466761101446084,1,0.0006953503528206666
N CL 1,2,1,1.0974605519483496,2.6550467553969312,1,0.0009808934634846665
N CL 1,2,1,1.6784396250978806,2.6528379368608497,1,0.000705926023586
N CL 1,2,2,2.250541246244605,2.654413958801087,1,0.000737653035882
N CL 1,2,3,3.5741070693745534,2.6648058360542897,1,0.0013563297756539999
N CL 1,2,3,3.33906546276879,2.6685452667226817,1,0.0012029825495566665
N CL 1,2,3,3.1106117486816216,2.671806795814781,1,0.0009095076858186666
N CL 1,2,3,3.2185620940306436,2.679568999859123,1,0.0011157332657426666
N CL 1,2,0,0.27453009938658834,2.681495538314469,1,0.000769380048178
N CL 1,2,3,3.504819282945124,2.685286045901476,1,0.0010337718173113331
N CL 1,2,0,0.061695218313008164,2.681313916549254,1,0.0006054571513153333
N CL 1,2,0,0.842098121773948,2.6831889878642485,1,0.0007138577766599999
N CL 1,2,1,1.8587287696635142,2.689039771507115,1,0.001261148738766
